         481573117 function calls (477158168 primitive calls) in 1291.467 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\connectionpool.py:252(_put_conn)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1287(load_module)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:1996(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\titlefont\_family.py:6(__init__)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\rangeselector\_button.py:68(step)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_backgroundcolor.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\_dtick.py:6(__init__)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\copy.py:125(_copy_with_constructor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_range.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeslider\_thickness.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\_collections.py:57(__setitem__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\tickfont\_family.py:6(__init__)
        1    0.000    0.000    0.001    0.001 C:\Python34\lib\site-packages\requests\sessions.py:709(close)
       24    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\indexes\numeric.py:99(is_all_dates)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\_bgcolor.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\legend\font\_size.py:6(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\collections\__init__.py:105(clear)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_dtick.py:6(__init__)
        4    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\response.py:260(_decode)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\ipaddress.py:1530(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_autorange.py:6(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:859(spec_from_loader)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\connectionpool.py:752(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\titlefont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\angularaxis\tickfont\_family.py:6(__init__)
       12    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       12    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\util\timeout.py:103(_validate_timeout)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\json\json.py:71(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\logging\__init__.py:1257(debug)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_dtick.py:6(__init__)
        3    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\session.py:151(get_session_config)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\util\response.py:38(assert_header_parsing)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\titlefont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\poolmanager.py:266(connection_from_url)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\response.py:57(__init__)
       23    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeslider\yaxis\_rangemode.py:6(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\contextlib.py:63(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\adapters.py:328(request_url)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:1729(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\response.py:250(_init_decoder)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\util\ssl_.py:176(resolve_cert_reqs)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\dtypes\dtypes.py:645(construct_from_string)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_bargap.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\urllib\parse.py:638(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\socket.py:268(family)
       10    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:3057(ndim)
        9    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\figure_factory\utils.py:214(unconvert_from_RGB_255)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\tickfont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_resolution.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\json\json.py:91(write)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\grid\_yaxes.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\legend\_borderwidth.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:1710(clear_expired_cookies)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\aaxis\_tickfont.py:60(color)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeselector\font\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_showticksuffix.py:4(ShowticksuffixValidator)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\response.py:289(_error_catcher)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_spikemode.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\titlefont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeslider\_bgcolor.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\domain\_x.py:6(__init__)
        1    0.000    0.000    0.097    0.097 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_scene.py:1006(yaxis)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:536(domain_match)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\tickfont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\indexes\base.py:1587(_cleanup)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\hoverlabel\font\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\margin\_b.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\_tickmode.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\angularaxis\_tickmode.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\titlefont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\tickfont\_family.py:6(__init__)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\packages\six.py:577(itervalues)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\poolmanager.py:206(connection_from_host)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\zipfile.py:579(_check_compression)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\ipaddress.py:1767(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\email\feedparser.py:97(push)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\mapbox\_style.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\_sum.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\_tickmode.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_automargin.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_dtick.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\radialaxis\_tickorientation.py:8(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\_exponentformat.py:8(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_spikemode.py:6(__init__)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\response.py:63(decompress)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:299(shape)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_categoryarray.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_tickmode.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\font\_size.py:6(__init__)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\rangeselector\_button.py:97(stepmode)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\utils.py:473(get_encoding_from_headers)
        1    0.000    0.000    0.098    0.098 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_scene.py:1300(zaxis)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\titlefont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\numpy\core\numerictypes.py:950(find_common_type)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\socket.py:258(detach)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\grid\_ygap.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_autosize.py:6(__init__)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:131(offset_from_tz_string)
       15    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:1105(_is_index_col)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\titlefont\_family.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\titlefont\_size.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\utils.py:754(get_environ_proxies)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\http\client.py:938(_output)
        1    0.000    0.000    1.561    1.561 C:\Python34\lib\http\client.py:1120(endheaders)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\ipaddress.py:533(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_tick0.py:4(Tick0Validator)
        9    0.000    0.000    0.000    0.000 {built-in method next}
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_color.py:6(__init__)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\rangeselector\_button.py:45(label)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\titlefont\_size.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_tickmode.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\models.py:552(prepare_cookies)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\xml\etree\ElementTree.py:1456(XMLParser)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\cookies.py:527(merge_cookies)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\titlefont\_size.py:6(__init__)
       25    0.000    0.000    0.000    0.000 {built-in method callable}
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_gridwidth.py:6(__init__)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:1123(_validate_skipfooter_arg)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_tickcolor.py:4(TickcolorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_tickmode.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\angularaxis\_categoryorder.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_tickmode.py:6(__init__)
